,firstSeen,askPrice,isNew,color,brandName,modelName,vf_Seats,vf_WheelBaseShort,vf_Wheels,vf_Windows
30076,2018-01-30,18710,True,Nightfall Gray Metallic,CHEVROLET,Cruze,5,106.30,4,6
30093,2019-01-18,20701,True,Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
30094,2019-01-15,18871,False,Iridescent Pearl Tricoat,CHEVROLET,Malibu,5,111.4,4,4
30100,2019-01-06,14471,False,Nightfall Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
30101,2019-01-03,23995,False,Mosaic Black Metallic,CHEVROLET,Impala,5,111.7,4,4
30108,2018-12-09,15872,False,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.3,4,4
30119,2018-01-01,14972,True,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
30120,2017-12-08,17543,True,Cajun Red Tintcoat,CHEVROLET,Cruze,5,106.3,4,4
30121,2017-12-08,28222,True,Iridescent Pearl Tricoat,CHEVROLET,Malibu,5,111.4,4,4
30124,2019-01-29,15972,False,Nightfall Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
30126,2018-06-20,20122,True,Pepperdust Metallic,CHEVROLET,Malibu,5,111.4,4,4
30137,2018-12-19,19536,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
30143,2019-02-09,19495,True,Nightfall Gray Metallic,CHEVROLET,Sonic,5,99.40,4,4
30148,2019-01-06,19571,False,Black Raven,CADILLAC,XTS,5,111.70,4,4
30155,2018-07-13,21964,True,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
30163,2019-01-19,36972,True,Satin Steel Metallic,CHEVROLET,Volt,5,106.10,4,6
30167,2018-12-04,13372,False,Graphite Metallic,CHEVROLET,Cruze,5,106.3,4,4
30169,2018-11-07,17772,False,Mosaic Black Metallic,CHEVROLET,Impala,5,111.7,4,4
30170,2018-10-29,33872,True,Summit White,CHEVROLET,Bolt EV,5,102.40,4,4
30189,2019-01-15,12771,False,Graphite Metallic,CHEVROLET,Cruze,5,106.3,4,4
30194,2018-12-02,15871,False,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
30201,2018-02-09,14972,True,Summit White,CHEVROLET,Cruze,5,106.30,4,4
30213,2019-01-08,17671,False,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
30218,2018-12-21,14571,False,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
30235,2018-08-04,20848,True,Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
30236,2018-07-13,19318,True,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
30237,2018-01-25,20575,True,Summit White,CHEVROLET,Cruze,5,106.30,4,6
30241,2018-01-31,19054,True,Black,CHEVROLET,Cruze,5,106.30,4,6
30254,2019-01-03,22912,True,Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
30270,2019-02-10,13871,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.3,4,4
30281,2019-02-12,15972,False,Nightfall Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
30283,2019-01-03,17971,False,Mosaic Black Metallic,CHEVROLET,Impala,5,111.7,4,4
30298,2019-02-15,14871,False,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
30299,2019-02-09,14971,False,Tungsten Metallic,CHEVROLET,Cruze,5,106.3,4,4
30306,2019-01-06,30111,True,Silver Ice Metallic,CHEVROLET,Impala,5,111.70,4,4
30311,2019-01-03,17571,False,Mosaic Black Metallic,CHEVROLET,Impala,5,111.7,4,4
30313,2018-06-15,23592,True,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
30326,2019-01-29,12472,False,Summit White,CHEVROLET,Cruze,5,106.3,4,4
30335,2019-01-03,17371,False,Mosaic Black Metallic,CHEVROLET,Impala,5,111.7,4,4
30336,2019-01-03,30675,True,Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
30343,2018-12-19,37348,True,Blue Velvet Metallic,CHEVROLET,Impala,5,111.70,4,4
30347,2018-12-04,12872,False,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.3,4,4
30356,2018-11-07,17122,False,Pepperdust Metallic,CHEVROLET,Impala,5,111.7,4,4
30359,2018-11-02,17372,False,Mosaic Black Metallic,CHEVROLET,Impala,5,111.7,4,4
30360,2018-11-02,17122,False,Mosaic Black Metallic,CHEVROLET,Impala,5,111.7,4,4
30365,2018-10-13,17821,True,Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
30368,2018-07-13,20214,True,Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
30370,2019-02-22,19571,True,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
30375,2019-02-09,13571,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.3,4,4
30379,2019-01-31,20436,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
30381,2019-01-19,16221,True,Summit White,CHEVROLET,Malibu,5,111.4,4,4
30384,2019-01-03,23971,False,Mosaic Black Metallic,CHEVROLET,Impala,5,111.7,4,4
30385,2019-01-03,17471,False,Mosaic Black Metallic,CHEVROLET,Impala,5,111.7,4,4
30386,2019-01-03,22421,True,Silver Ice Metallic,CHEVROLET,Malibu,5,111.40,4,4
30391,2018-12-18,22273,True,Shadow Gray Metallic,CHEVROLET,Malibu,5,111.40,4,4
30405,2019-02-02,19271,False,Black,CHEVROLET,Impala,5,111.7,4,4
30413,2018-12-20,19476,True,Pacific Blue Metallic,CHEVROLET,Malibu,5,111.40,4,4
30417,2018-02-13,18346,True,Red Tintcoat,CHEVROLET,Cruze,5,106.30,4,6
30421,2019-02-09,35672,True,Satin Steel Metallic,CHEVROLET,Volt,5,106.10,4,6
30427,2018-12-25,14371,False,Blue Velvet Metallic,CHEVROLET,Malibu,5,111.4,4,4
30456,2018-05-22,18710,True,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,6
30457,2018-06-25,29610,True,Silver Ice Metallic,CHEVROLET,Impala,5,111.70,4,4
30461,2019-02-15,15972,False,Nightfall Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
30475,2019-01-06,14172,False,Kinetic Blue Metallic,CHEVROLET,Cruze,5,106.3,4,6
30481,2018-12-27,15271,False,Nightfall Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
30501,2019-01-18,17221,True,Oakwood Metallic,CHEVROLET,Cruze,5,106.30,4,4
30502,2019-01-18,12472,False,Tungsten Metallic,CHEVROLET,Cruze,5,106.3,4,4
30504,2019-01-06,14371,False,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
30533,2018-06-05,17634,True,Pepperdust Metallic,CHEVROLET,Cruze,5,106.30,4,6
30534,2017-12-26,15574,True,Black,CHEVROLET,Cruze,5,106.30,4,6
30536,2017-12-26,15574,True,Summit White,CHEVROLET,Cruze,5,106.30,4,6
30537,2018-06-28,18710,True,Graphite Metallic,CHEVROLET,Cruze,5,106.30,4,6
30542,2018-02-09,17709,True,Black,CHEVROLET,Cruze,5,106.30,4,6
30543,2018-01-09,14972,False,Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
30544,2018-09-08,18487,True,Pacific Blue Metallic,CHEVROLET,Cruze,5,106.30,4,4
30545,2018-07-16,19574,True,Red Tintcoat,CHEVROLET,Malibu,5,111.4,4,4
30565,2018-12-27,13771,False,Summit White,CHEVROLET,Cruze,5,106.3,4,6
30570,2018-11-22,19902,True,Summit White,CHEVROLET,Malibu,5,111.40,4,4
30575,2018-10-28,22260,True,Red Tintcoat,CHEVROLET,Malibu,5,111.40,4,4
30594,2018-06-25,29467,True,Cajun Red Tintcoat,CHEVROLET,Impala,5,111.70,4,4
30622,2019-02-19,15972,False,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
30629,2019-01-01,13971,False,Blue Velvet Metallic,CHEVROLET,Malibu,5,111.40,4,4
30630,2018-12-18,18765,True,Silver Ice Metallic,CHEVROLET,Malibu,5,111.40,4,4
30631,2018-11-22,23512,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
30632,2018-08-04,19825,True,Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
30637,2019-02-22,15031,True,Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
30640,2019-02-15,14271,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.3,4,4
30650,2019-01-04,13356,True,Gray Metallic,CHEVROLET,Sonic,5,99.40,4,4
30652,2018-12-19,17434,True,Red Tintcoat,CHEVROLET,Cruze,5,106.30,4,4
30655,2017-12-10,15972,True,Silver Ice Metallic,CHEVROLET,Cruze,5,106.3,4,4
30656,2018-07-13,19304,True,Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
30664,2019-02-22,34972,True,Nightfall Gray Metallic,CHEVROLET,Bolt EV,5,102.40,4,4
30682,2019-01-12,15471,False,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
30685,2019-01-03,21143,True,Shadow Gray Metallic,CHEVROLET,Malibu,5,111.40,4,4
30703,2017-11-30,14971,False,Pearl,CHEVROLET,Malibu,5,111.4,4,4
30704,2018-09-03,14972,True,Oakwood Metallic,CHEVROLET,Cruze,5,106.30,4,4
30705,2018-07-13,19304,True,Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
30713,2019-02-26,25471,False,Mosaic Black Metallic,CHEVROLET,Impala,5,111.7,4,4
30714,2019-02-24,17972,False,Nightfall Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
30715,2019-02-22,11771,False,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
30724,2019-01-19,20019,True,Summit White,CHEVROLET,Malibu,5,111.4,4,4
30725,2019-01-15,15046,True,Oakwood Metallic,CHEVROLET,Cruze,5,106.30,4,4
30727,2019-01-03,16871,False,Mosaic Black Metallic,CHEVROLET,Impala,5,111.7,4,4
30728,2019-01-01,11872,False,Tungsten Metallic,CHEVROLET,Cruze,5,106.3,4,4
30738,2019-02-26,24479,True,Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
30740,2019-02-15,13571,False,Tungsten Metallic,CHEVROLET,Cruze,5,106.3,4,4
30742,2019-01-10,13272,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.3,4,4
30744,2018-12-18,18765,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
30754,2019-02-19,15772,False,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.3,4,4
30764,2019-03-10,15471,False,Nightfall Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
30768,2019-02-26,14271,False,Kinetic Blue Metallic,CHEVROLET,Cruze,5,106.3,4,4
30778,2018-12-04,14472,False,Red Tintcoat,CHEVROLET,Cruze,5,106.3,4,4
30785,2018-01-12,15841,True,Black,CHEVROLET,Cruze,5,106.30,4,6
30786,2019-03-09,15031,True,Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
30804,2018-06-12,18441,True,Pepperdust Metallic,CHEVROLET,Malibu,5,111.4,4,4
30808,2018-02-02,14618,True,Black,CHEVROLET,Cruze,5,106.30,4,6
30826,2019-02-28,15031,True,Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
30831,2019-02-22,17571,False,Mosaic Black Metallic,CHEVROLET,Impala,5,111.7,4,4
30833,2019-02-15,15514,True,Cajun Red Tintcoat,CHEVROLET,Sonic,5,99.40,4,4
30837,2019-02-09,14972,True,Silver Ice Metallic,CHEVROLET,Sonic,5,99.40,4,4
30840,2019-02-05,12322,True,Red,CHEVROLET,Cruze,5,106.30,4,4
30857,2018-10-13,17476,True,Blue Metallic,CHEVROLET,Malibu,5,111.40,4,4
30860,2018-09-27,17245,True,Nightfall Gray Metallic,CHEVROLET,Spark,4,93.90,4,4
30863,2018-10-10,25240,True,Shadow Gray Metallic,CHEVROLET,Malibu,5,111.40,4,4
30868,2019-03-10,21972,False,Heather Gray Metallic,CHEVROLET,Volt,5,106.1,4,6
30883,2019-02-05,17155,True,Summit White,CHEVROLET,Cruze,5,106.30,4,4
30884,2019-01-18,16309,True,Steel Gray Metallic,CHEVROLET,Cruze,5,106.30,4,4
30888,2019-01-09,20019,True,Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
30891,2018-12-19,14952,True,Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
30892,2018-12-18,16857,True,Silver Ice Metallic,CHEVROLET,Malibu,5,111.40,4,4
30893,2018-12-13,19887,True,Pacific Blue Metallic,CHEVROLET,Malibu,5,111.40,4,4
30897,2018-11-21,16858,True,Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
30899,2018-11-06,19750,True,Blue Metallic,CHEVROLET,Malibu,5,111.40,4,4
30903,2018-08-13,11972,True,Nightfall Gray,CHEVROLET,Spark,4,93.90,4,4
30922,2019-02-28,12980,True,Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
30929,2018-12-18,19887,True,Sandy Ridge Metallic,CHEVROLET,Malibu,5,111.40,4,4
30930,2018-02-12,16487,True,Satin Steel Metallic,CHEVROLET,Cruze,5,106.3,4,4
30944,2019-02-09,35972,True,Cajun Red Tintcoat,CHEVROLET,Volt,5,106.10,4,6
30948,2018-01-25,16606,True,Gray Metallic,CHEVROLET,Cruze,5,106.30,4,6
30953,2019-01-06,31673,True,Pearl,CHEVROLET,Impala,5,111.70,4,4
30954,2019-03-05,14972,False,Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
30968,2019-02-28,32572,True,Kinetic Blue Metallic,CHEVROLET,Bolt EV,5,102.40,4,4
30972,2019-02-22,14341,True,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,4
30990,2018-11-07,17672,False,Silver Ice Metallic,CHEVROLET,Impala,5,111.7,4,4
31002,2019-03-02,18271,False,Summit White,CHEVROLET,Malibu,5,111.4,4,4
31010,2019-01-12,15271,False,Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
31017,2018-07-11,19304,True,Summit White,CHEVROLET,Malibu,5,111.4,4,4
31018,2018-07-04,20154,True,Summit White,CHEVROLET,Impala,5,111.70,4,4
31028,2019-02-28,15046,True,Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
31031,2019-02-09,15830,True,Nightfall Gray Metallic,CHEVROLET,Sonic,5,99.40,4,4
31039,2019-01-03,15971,False,Iridescent Pearl Tricoat,CHEVROLET,Malibu,5,111.4,4,4
31042,2018-11-13,10972,True,Silver Ice Metallic,CHEVROLET,Spark,4,93.90,4,4
31046,2019-02-09,31972,True,Nightfall Gray Metallic,CHEVROLET,Bolt EV,5,102.40,4,4
31054,2019-03-02,13571,False,Cajun Red Tintcoat,CHEVROLET,Cruze,5,106.3,4,4
31063,2018-01-16,17682,True,Gray Metallic,CHEVROLET,Cruze,5,106.30,4,6
31072,2019-03-14,15031,True,Summit White,CHEVROLET,Cruze,5,106.30,4,4
31074,2019-03-13,17691,True,Shadow Gray Metallic,CHEVROLET,Malibu,5,111.40,4,4
31075,2019-03-12,17676,True,Pacific Blue Metallic,CHEVROLET,Malibu,5,111.40,4,4
31076,2019-03-09,14271,False,Tungsten Metallic,CHEVROLET,Cruze,5,106.3,4,4
31083,2019-02-05,13086,True,Red,CHEVROLET,Cruze,5,106.30,4,4
31086,2019-01-03,16771,False,Mosaic Black Metallic,CHEVROLET,Impala,5,111.7,4,4
31100,2018-10-12,15542,True,Summit White,CHEVROLET,Malibu,5,111.40,4,4
31102,2019-02-28,12980,True,Summit White,CHEVROLET,Cruze,5,106.30,4,4
31103,2019-01-23,13157,True,Caribbean Blue Metallic,CHEVROLET,Spark,4,93.90,4,4
31104,2018-02-09,14618,True,Black,CHEVROLET,Cruze,5,106.30,4,6
31105,2018-07-09,25786,True,Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
31107,2019-03-08,16671,False,Iridescent Pearl Tricoat,CHEVROLET,Malibu,5,111.4,4,4
31114,2019-03-09,15980,True,Pacific Blue Metallic,CHEVROLET,Malibu,5,111.40,4,4
31115,2019-03-09,12972,False,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.3,4,4
31123,2019-01-03,17271,False,Mosaic Black Metallic,CHEVROLET,Impala,5,111.7,4,4
31124,2018-12-19,21716,True,Velvet,CHEVROLET,Impala,5,111.70,4,4
31125,2019-03-19,17248,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
31142,2019-03-19,17248,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
31143,2019-03-19,24972,False,Black,CHEVROLET,Impala,5,111.7,4,4
31148,2019-03-14,17691,True,Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
31157,2019-03-05,16972,False,Nightfall Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
31159,2019-03-02,35572,True,Mosaic Black Metallic,CHEVROLET,Volt,5,106.10,4,6
31163,2019-02-26,15980,True,Shadow Gray Metallic,CHEVROLET,Malibu,5,111.40,4,4
31167,2019-02-22,17691,True,Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
31169,2019-02-22,15046,True,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,4
31174,2019-02-15,35572,True,Satin Steel Metallic,CHEVROLET,Volt,5,106.10,4,6
31177,2019-02-13,17155,True,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,4
31178,2019-02-13,17155,True,Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
31180,2019-02-09,33372,True,Cajun Red Tintcoat,CHEVROLET,Volt,5,106.10,4,6
31181,2019-02-09,16271,False,Summit White,CHEVROLET,Impala,5,111.7,4,4
31186,2019-01-10,11525,True,Caribbean Blue Metallic,CHEVROLET,Spark,4,93.90,4,4
31188,2019-01-06,24596,True,Black,CHEVROLET,Impala,5,111.70,4,4
31190,2019-01-03,21143,True,Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
31196,2018-11-13,13557,True,Silver Ice Metallic,CHEVROLET,Spark,4,93.90,4,4
31230,2019-01-19,24971,False,Mosaic Black Metallic,CHEVROLET,Impala,5,111.70,4,4
31231,2018-12-18,23660,True,Black,CHEVROLET,Impala,5,111.70,4,4
31245,2019-03-09,22576,True,Pacific Blue Metallic,CHEVROLET,Malibu,5,111.40,4,4
31246,2019-03-07,18660,True,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
31250,2019-01-09,27212,True,Red Tintcoat,CHEVROLET,Malibu,5,111.40,4,4
31251,2019-01-03,21836,True,Pepperdust Metallic,CHEVROLET,Cruze,5,106.30,4,4
31252,2018-12-19,24244,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
31253,2018-12-18,28767,True,Blue Velvet Metallic,CHEVROLET,Impala,5,111.70,4,4
31262,2019-03-02,15171,False,Blue Velvet Metallic,CHEVROLET,Malibu,5,111.4,4,4
31266,2019-04-03,18772,False,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
31280,2019-03-13,17972,False,Blue Velvet Metallic,CHEVROLET,Impala,5,111.7,4,4
31283,2019-02-07,25372,False,Black,CHEVROLET,Impala,5,111.7,4,4
31306,2019-03-14,18184,True,Silver Ice Metallic,CHEVROLET,Malibu,5,111.40,4,4
31319,2019-01-26,32072,True,Gray Metallic,CHEVROLET,Impala,5,111.70,4,4
31322,2018-12-13,12164,True,Raspberry,CHEVROLET,Spark,4,93.90,4,4
31330,2018-02-05,17371,True,Gray Metallic,CHEVROLET,Cruze,5,106.30,4,6
31344,2018-11-26,25214,True,Pepperdust Metallic,CHEVROLET,Impala,5,111.70,4,4
31354,2019-02-27,25971,False,Black Raven,CADILLAC,XTS,5,111.70,4,4
31365,2019-03-15,20267,True,Shadow Gray Metallic,CHEVROLET,Malibu,5,111.40,4,4
31375,2019-04-02,17972,False,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
31379,2019-02-24,24372,False,Mosaic Black Metallic,CHEVROLET,Impala,5,111.70,4,4
31395,2019-02-15,17171,False,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
31416,2019-03-23,16571,False,Graphite Metallic,CHEVROLET,Cruze,5,106.3,4,4
41604,2018-03-20,13908,True,Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
41606,2018-05-29,14258,True,Summit White,CHEVROLET,Cruze,5,106.30,4,4
41608,2018-04-14,12908,True,Red,CHEVROLET,Cruze,5,106.30,4,4
41622,2018-11-17,14771,False,Summit White,CHEVROLET,Malibu,5,111.4,4,4
41624,2018-11-13,38972,True,Cajun Red Tintcoat,CHEVROLET,Bolt EV,5,102.40,4,4
41631,2018-10-13,13572,False,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.3,4,4
41636,2018-06-20,22356,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
41638,2018-10-02,16871,False,Iridescent Pearl Tricoat,CHEVROLET,Malibu,5,111.4,4,4
41640,2018-06-04,18258,True,Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
41641,2018-09-15,19471,False,Sandy Ridge Metallic,CHEVROLET,Malibu,5,111.4,4,4
41642,2018-06-19,26038,True,Cajun Red Tintcoat,CHEVROLET,Malibu,5,111.4,4,4
41644,2018-07-19,24764,True,Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
41645,2018-02-10,18472,True,Red Hot,CHEVROLET,Cruze,5,106.30,4,4
41646,2018-06-19,22356,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
41657,2018-11-09,13972,False,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.3,4,4
41660,2018-11-02,13772,False,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.3,4,4
41680,2018-04-06,18199,True,Red Tintcoat,CHEVROLET,Malibu,5,111.4,4,4
41682,2018-05-03,20346,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
41688,2018-12-01,18571,False,Black,CHEVROLET,Impala,5,111.7,4,4
41689,2018-11-30,16972,False,Nightfall Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
41694,2018-11-09,34630,True,Black,CHEVROLET,Impala,5,111.70,4,4
41695,2018-02-10,25081,True,Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
41700,2018-05-08,18472,True,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
41703,2018-11-17,14871,False,Nightfall Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
41729,2018-08-29,26272,True,Satin Steel Metallic,CHEVROLET,Volt,5,106.1,4,6
41745,2018-10-13,27530,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.40,4,4
41746,2018-10-13,27530,True,Shadow Gray Metallic,CHEVROLET,Malibu,5,111.40,4,4
41750,2018-09-24,14571,False,Graphite Gray Metallic,BUICK,Verano,5,105.7,4,4
41764,2018-11-09,34272,True,Kinetic Blue Metallic,CHEVROLET,Bolt EV,5,102.40,4,4
41774,2018-05-29,12781,True,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,4
41782,2018-07-30,15312,True,Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
41783,2018-07-30,16947,True,Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
41784,2018-07-30,15312,True,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
41785,2018-05-01,15358,True,Summit White,CHEVROLET,Malibu,5,111.4,4,4
41786,2018-05-25,15312,True,Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
41816,2018-09-07,27972,True,Satin Steel Metallic,CHEVROLET,Volt,5,106.1,4,6
41823,2018-05-08,22588,True,Summit White,CHEVROLET,Malibu,5,111.4,4,4
41837,2018-11-08,14372,False,Arctic Blue Metallic,CHEVROLET,Cruze,5,106.3,4,4
41842,2018-10-08,17971,False,Pepperdust Metallic,CHEVROLET,Malibu,5,111.4,4,4
41843,2018-02-20,13972,True,Red Hot,CHEVROLET,Cruze,5,106.30,4,4
41848,2018-02-15,14278,True,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
41852,2018-05-14,16971,True,Gray Metallic,CHEVROLET,Malibu,5,111.4,4,4
41856,2018-12-04,13972,False,Graphite Metallic,CHEVROLET,Cruze,5,106.3,4,4
41865,2018-11-15,15271,False,Summit White,CHEVROLET,Malibu,5,111.4,4,4
41871,2018-10-16,22162,True,Pacific Blue Metallic,CHEVROLET,Malibu,5,111.40,4,4
41877,2018-08-29,26972,True,Cajun Red Tintcoat,CHEVROLET,Volt,5,106.1,4,6
41879,2018-07-13,12781,True,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,4
41893,2018-11-22,14571,False,Kinetic Blue Metallic,CHEVROLET,Cruze,5,106.3,4,4
41897,2018-10-20,21872,False,Mosaic Black Metallic,CHEVROLET,Impala,5,111.7,4,4
41899,2018-10-08,13971,False,Arctic Blue Metallic,CHEVROLET,Cruze,5,106.3,4,4
41904,2018-11-03,37472,True,Nightfall Gray Metallic,CHEVROLET,Bolt EV,5,102.40,4,4
41915,2018-07-18,26972,True,Kinetic Blue Metallic,CHEVROLET,Volt,5,106.1,4,6
41916,2018-02-10,13972,True,Summit White,CHEVROLET,Cruze,5,106.30,4,4
41917,2018-08-12,10671,True,Gray,CHEVROLET,Spark,4,93.90,4,4
41921,2018-06-15,19372,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
41932,2018-02-17,13972,True,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.30,4,4
41934,2018-12-05,13972,False,Summit White,CHEVROLET,Cruze,5,106.3,4,4
41939,2018-11-21,28371,False,Black,CHEVROLET,Impala,5,111.70,4,4
41944,2018-07-19,16971,True,Summit White,CHEVROLET,Malibu,5,111.4,4,4
41954,2018-11-15,15771,False,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
41958,2018-02-10,16678,True,Graphite Metallic,CHEVROLET,Cruze,5,106.30,4,6
41959,2018-02-20,15972,True,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.3,4,4
41964,2018-05-01,20572,True,Cajun Red Tintcoat,CHEVROLET,Malibu,5,111.4,4,4
41966,2018-02-10,15972,True,Satin Steel Metallic,CHEVROLET,Cruze,5,106.3,4,4
41967,2018-08-12,13334,True,Mosaic Black,CHEVROLET,Spark,4,93.90,4,4
41970,2018-04-19,18771,True,Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
41971,2018-07-16,16971,True,Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
41977,2018-08-21,26672,True,Mosaic Black Metallic,CHEVROLET,Volt,5,106.1,4,6
41978,2018-06-19,20272,True,Mosaic Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
41981,2018-02-20,14272,True,Silver Ice Metallic,CHEVROLET,Cruze,5,106.30,4,4
41982,2018-02-10,15641,True,Black,CHEVROLET,Cruze,5,106.30,4,6
41983,2018-09-08,12772,False,Mosaic Black Metallic,CHEVROLET,Cruze,5,106.3,4,4
41986,2018-12-21,17972,False,Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
41997,2018-12-05,37866,True,Black,CHEVROLET,Impala,5,111.70,4,4
42004,2018-11-27,16972,False,Kinetic Blue Metallic,CHEVROLET,Cruze,5,160.30,4,6
42010,2018-11-08,14979,True,Gray Metallic,CHEVROLET,Sonic,5,99.40,4,4
42025,2018-05-01,19372,True,Pepperdust Metallic,CHEVROLET,Malibu,5,111.4,4,4
42027,2018-08-12,19339,True,Silver Ice Metallic,CHEVROLET,Malibu,5,111.4,4,4
42028,2018-06-17,19102,True,Black Metallic,CHEVROLET,Malibu,5,111.4,4,4
42029,2018-07-13,16670,True,Silver Ice Metallic,CHEVROLET,Cruze,5,106.3,4,4
42036,2018-12-15,13772,False,Silver Ice Metallic,CHEVROLET,Cruze,5,106.3,4,4
